,image_path,filename,age,gender,race,age_bucket
23409,C:\Users\henok\data\data\UTKFace\90_0_0_20170111210403969.jpg.chip.jpg,90_0_0_20170111210403969.jpg.chip.jpg,90,0,0,60-100
23410,C:\Users\henok\data\data\UTKFace\90_0_0_20170111210501751.jpg.chip.jpg,90_0_0_20170111210501751.jpg.chip.jpg,90,0,0,60-100
23411,C:\Users\henok\data\data\UTKFace\90_0_0_20170111210516589.jpg.chip.jpg,90_0_0_20170111210516589.jpg.chip.jpg,90,0,0,60-100
23412,C:\Users\henok\data\data\UTKFace\90_0_0_20170111210545876.jpg.chip.jpg,90_0_0_20170111210545876.jpg.chip.jpg,90,0,0,60-100
23413,C:\Users\henok\data\data\UTKFace\90_0_0_20170111210753614.jpg.chip.jpg,90_0_0_20170111210753614.jpg.chip.jpg,90,0,0,60-100
23414,C:\Users\henok\data\data\UTKFace\90_0_0_20170111211204031.jpg.chip.jpg,90_0_0_20170111211204031.jpg.chip.jpg,90,0,0,60-100
23415,C:\Users\henok\data\data\UTKFace\90_0_0_20170111211332406.jpg.chip.jpg,90_0_0_20170111211332406.jpg.chip.jpg,90,0,0,60-100
23416,C:\Users\henok\data\data\UTKFace\90_0_0_20170111211345356.jpg.chip.jpg,90_0_0_20170111211345356.jpg.chip.jpg,90,0,0,60-100
23417,C:\Users\henok\data\data\UTKFace\90_0_0_20170111211402785.jpg.chip.jpg,90_0_0_20170111211402785.jpg.chip.jpg,90,0,0,60-100
23418,C:\Users\henok\data\data\UTKFace\90_0_0_20170111211415063.jpg.chip.jpg,90_0_0_20170111211415063.jpg.chip.jpg,90,0,0,60-100
23419,C:\Users\henok\data\data\UTKFace\90_0_0_20170111221647621.jpg.chip.jpg,90_0_0_20170111221647621.jpg.chip.jpg,90,0,0,60-100
23420,C:\Users\henok\data\data\UTKFace\90_0_0_20170111222149759.jpg.chip.jpg,90_0_0_20170111222149759.jpg.chip.jpg,90,0,0,60-100
23421,C:\Users\henok\data\data\UTKFace\90_0_0_20170111222243901.jpg.chip.jpg,90_0_0_20170111222243901.jpg.chip.jpg,90,0,0,60-100
23422,C:\Users\henok\data\data\UTKFace\90_0_0_20170111222418306.jpg.chip.jpg,90_0_0_20170111222418306.jpg.chip.jpg,90,0,0,60-100
23423,C:\Users\henok\data\data\UTKFace\90_0_0_20170111222613993.jpg.chip.jpg,90_0_0_20170111222613993.jpg.chip.jpg,90,0,0,60-100
23424,C:\Users\henok\data\data\UTKFace\90_0_0_20170111223757607.jpg.chip.jpg,90_0_0_20170111223757607.jpg.chip.jpg,90,0,0,60-100
23425,C:\Users\henok\data\data\UTKFace\90_0_0_20170111224014347.jpg.chip.jpg,90_0_0_20170111224014347.jpg.chip.jpg,90,0,0,60-100
23426,C:\Users\henok\data\data\UTKFace\90_0_0_20170117174931541.jpg.chip.jpg,90_0_0_20170117174931541.jpg.chip.jpg,90,0,0,60-100
23427,C:\Users\henok\data\data\UTKFace\90_0_0_20170117174936333.jpg.chip.jpg,90_0_0_20170117174936333.jpg.chip.jpg,90,0,0,60-100
23428,C:\Users\henok\data\data\UTKFace\90_0_0_20170117175416532.jpg.chip.jpg,90_0_0_20170117175416532.jpg.chip.jpg,90,0,0,60-100
23429,C:\Users\henok\data\data\UTKFace\90_0_0_20170117175429276.jpg.chip.jpg,90_0_0_20170117175429276.jpg.chip.jpg,90,0,0,60-100
23430,C:\Users\henok\data\data\UTKFace\90_0_0_20170117175511939.jpg.chip.jpg,90_0_0_20170117175511939.jpg.chip.jpg,90,0,0,60-100
23431,C:\Users\henok\data\data\UTKFace\90_0_0_20170120222443834.jpg.chip.jpg,90_0_0_20170120222443834.jpg.chip.jpg,90,0,0,60-100
23432,C:\Users\henok\data\data\UTKFace\90_0_0_20170120230038954.jpg.chip.jpg,90_0_0_20170120230038954.jpg.chip.jpg,90,0,0,60-100
23433,C:\Users\henok\data\data\UTKFace\90_0_1_20170111205407457.jpg.chip.jpg,90_0_1_20170111205407457.jpg.chip.jpg,90,0,1,60-100
23434,C:\Users\henok\data\data\UTKFace\90_0_1_20170111210246547.jpg.chip.jpg,90_0_1_20170111210246547.jpg.chip.jpg,90,0,1,60-100
23435,C:\Users\henok\data\data\UTKFace\90_0_1_20170111223916765.jpg.chip.jpg,90_0_1_20170111223916765.jpg.chip.jpg,90,0,1,60-100
23436,C:\Users\henok\data\data\UTKFace\90_0_1_20170113184758168.jpg.chip.jpg,90_0_1_20170113184758168.jpg.chip.jpg,90,0,1,60-100
23437,C:\Users\henok\data\data\UTKFace\90_0_1_20170117194324750.jpg.chip.jpg,90_0_1_20170117194324750.jpg.chip.jpg,90,0,1,60-100
23438,C:\Users\henok\data\data\UTKFace\90_0_1_20170117195102223.jpg.chip.jpg,90_0_1_20170117195102223.jpg.chip.jpg,90,0,1,60-100
23439,C:\Users\henok\data\data\UTKFace\90_0_2_20170110183643228.jpg.chip.jpg,90_0_2_20170110183643228.jpg.chip.jpg,90,0,2,60-100
23440,C:\Users\henok\data\data\UTKFace\90_0_2_20170111210008312.jpg.chip.jpg,90_0_2_20170111210008312.jpg.chip.jpg,90,0,2,60-100
23441,C:\Users\henok\data\data\UTKFace\90_0_2_20170111210212331.jpg.chip.jpg,90_0_2_20170111210212331.jpg.chip.jpg,90,0,2,60-100
23442,C:\Users\henok\data\data\UTKFace\90_0_2_20170111210301275.jpg.chip.jpg,90_0_2_20170111210301275.jpg.chip.jpg,90,0,2,60-100
23443,C:\Users\henok\data\data\UTKFace\90_0_2_20170111210435708.jpg.chip.jpg,90_0_2_20170111210435708.jpg.chip.jpg,90,0,2,60-100
23444,C:\Users\henok\data\data\UTKFace\90_0_2_20170111210740854.jpg.chip.jpg,90_0_2_20170111210740854.jpg.chip.jpg,90,0,2,60-100
23445,C:\Users\henok\data\data\UTKFace\90_0_2_20170111223901221.jpg.chip.jpg,90_0_2_20170111223901221.jpg.chip.jpg,90,0,2,60-100
23446,C:\Users\henok\data\data\UTKFace\90_0_2_20170112224517852.jpg.chip.jpg,90_0_2_20170112224517852.jpg.chip.jpg,90,0,2,60-100
23447,C:\Users\henok\data\data\UTKFace\90_0_2_20170112224606516.jpg.chip.jpg,90_0_2_20170112224606516.jpg.chip.jpg,90,0,2,60-100
23448,C:\Users\henok\data\data\UTKFace\90_0_3_20170111210252274.jpg.chip.jpg,90_0_3_20170111210252274.jpg.chip.jpg,90,0,3,60-100
23449,C:\Users\henok\data\data\UTKFace\90_1_0_20170110143355280.jpg.chip.jpg,90_1_0_20170110143355280.jpg.chip.jpg,90,1,0,60-100
23450,C:\Users\henok\data\data\UTKFace\90_1_0_20170110155210772.jpg.chip.jpg,90_1_0_20170110155210772.jpg.chip.jpg,90,1,0,60-100
23451,C:\Users\henok\data\data\UTKFace\90_1_0_20170110172628748.jpg.chip.jpg,90_1_0_20170110172628748.jpg.chip.jpg,90,1,0,60-100
23452,C:\Users\henok\data\data\UTKFace\90_1_0_20170110175738208.jpg.chip.jpg,90_1_0_20170110175738208.jpg.chip.jpg,90,1,0,60-100
23453,C:\Users\henok\data\data\UTKFace\90_1_0_20170110175843628.jpg.chip.jpg,90_1_0_20170110175843628.jpg.chip.jpg,90,1,0,60-100
23454,C:\Users\henok\data\data\UTKFace\90_1_0_20170110180120743.jpg.chip.jpg,90_1_0_20170110180120743.jpg.chip.jpg,90,1,0,60-100
23455,C:\Users\henok\data\data\UTKFace\90_1_0_20170110180516399.jpg.chip.jpg,90_1_0_20170110180516399.jpg.chip.jpg,90,1,0,60-100
23456,C:\Users\henok\data\data\UTKFace\90_1_0_20170110182008441.jpg.chip.jpg,90_1_0_20170110182008441.jpg.chip.jpg,90,1,0,60-100
23457,C:\Users\henok\data\data\UTKFace\90_1_0_20170110182426286.jpg.chip.jpg,90_1_0_20170110182426286.jpg.chip.jpg,90,1,0,60-100
23458,C:\Users\henok\data\data\UTKFace\90_1_0_20170110182536477.jpg.chip.jpg,90_1_0_20170110182536477.jpg.chip.jpg,90,1,0,60-100
23459,C:\Users\henok\data\data\UTKFace\90_1_0_20170110182841384.jpg.chip.jpg,90_1_0_20170110182841384.jpg.chip.jpg,90,1,0,60-100
23460,C:\Users\henok\data\data\UTKFace\90_1_0_20170110182910242.jpg.chip.jpg,90_1_0_20170110182910242.jpg.chip.jpg,90,1,0,60-100
23461,C:\Users\henok\data\data\UTKFace\90_1_0_20170110183401767.jpg.chip.jpg,90_1_0_20170110183401767.jpg.chip.jpg,90,1,0,60-100
23462,C:\Users\henok\data\data\UTKFace\90_1_0_20170110183406830.jpg.chip.jpg,90_1_0_20170110183406830.jpg.chip.jpg,90,1,0,60-100
23463,C:\Users\henok\data\data\UTKFace\90_1_0_20170110183452817.jpg.chip.jpg,90_1_0_20170110183452817.jpg.chip.jpg,90,1,0,60-100
23464,C:\Users\henok\data\data\UTKFace\90_1_0_20170110183737626.jpg.chip.jpg,90_1_0_20170110183737626.jpg.chip.jpg,90,1,0,60-100
23465,C:\Users\henok\data\data\UTKFace\90_1_0_20170111211648525.jpg.chip.jpg,90_1_0_20170111211648525.jpg.chip.jpg,90,1,0,60-100
23466,C:\Users\henok\data\data\UTKFace\90_1_0_20170117175312742.jpg.chip.jpg,90_1_0_20170117175312742.jpg.chip.jpg,90,1,0,60-100
23467,C:\Users\henok\data\data\UTKFace\90_1_0_20170120140047472.jpg.chip.jpg,90_1_0_20170120140047472.jpg.chip.jpg,90,1,0,60-100
23468,C:\Users\henok\data\data\UTKFace\90_1_0_20170120221550509.jpg.chip.jpg,90_1_0_20170120221550509.jpg.chip.jpg,90,1,0,60-100
23469,C:\Users\henok\data\data\UTKFace\90_1_0_20170120221911645.jpg.chip.jpg,90_1_0_20170120221911645.jpg.chip.jpg,90,1,0,60-100
23470,C:\Users\henok\data\data\UTKFace\90_1_0_20170120224954568.jpg.chip.jpg,90_1_0_20170120224954568.jpg.chip.jpg,90,1,0,60-100
23471,C:\Users\henok\data\data\UTKFace\90_1_0_20170120225317689.jpg.chip.jpg,90_1_0_20170120225317689.jpg.chip.jpg,90,1,0,60-100
23472,C:\Users\henok\data\data\UTKFace\90_1_0_20170120225510266.jpg.chip.jpg,90_1_0_20170120225510266.jpg.chip.jpg,90,1,0,60-100
23473,C:\Users\henok\data\data\UTKFace\90_1_0_20170120225831522.jpg.chip.jpg,90_1_0_20170120225831522.jpg.chip.jpg,90,1,0,60-100
23474,C:\Users\henok\data\data\UTKFace\90_1_0_20170120230204074.jpg.chip.jpg,90_1_0_20170120230204074.jpg.chip.jpg,90,1,0,60-100
23475,C:\Users\henok\data\data\UTKFace\90_1_0_20170120230312163.jpg.chip.jpg,90_1_0_20170120230312163.jpg.chip.jpg,90,1,0,60-100
23476,C:\Users\henok\data\data\UTKFace\90_1_1_20170113184500142.jpg.chip.jpg,90_1_1_20170113184500142.jpg.chip.jpg,90,1,1,60-100
23477,C:\Users\henok\data\data\UTKFace\90_1_1_20170117194843274.jpg.chip.jpg,90_1_1_20170117194843274.jpg.chip.jpg,90,1,1,60-100
23478,C:\Users\henok\data\data\UTKFace\90_1_1_20170117195305990.jpg.chip.jpg,90_1_1_20170117195305990.jpg.chip.jpg,90,1,1,60-100
23479,C:\Users\henok\data\data\UTKFace\90_1_1_20170120220828835.jpg.chip.jpg,90_1_1_20170120220828835.jpg.chip.jpg,90,1,1,60-100
23480,C:\Users\henok\data\data\UTKFace\90_1_2_20170110183630709.jpg.chip.jpg,90_1_2_20170110183630709.jpg.chip.jpg,90,1,2,60-100
23481,C:\Users\henok\data\data\UTKFace\90_1_2_20170110183708997.jpg.chip.jpg,90_1_2_20170110183708997.jpg.chip.jpg,90,1,2,60-100
23482,C:\Users\henok\data\data\UTKFace\90_1_2_20170111205444634.jpg.chip.jpg,90_1_2_20170111205444634.jpg.chip.jpg,90,1,2,60-100
23483,C:\Users\henok\data\data\UTKFace\90_1_2_20170111221639268.jpg.chip.jpg,90_1_2_20170111221639268.jpg.chip.jpg,90,1,2,60-100
23484,C:\Users\henok\data\data\UTKFace\91_0_1_20170117194736477.jpg.chip.jpg,91_0_1_20170117194736477.jpg.chip.jpg,91,0,1,60-100
23485,C:\Users\henok\data\data\UTKFace\91_1_2_20170105174644734.jpg.chip.jpg,91_1_2_20170105174644734.jpg.chip.jpg,91,1,2,60-100
23486,C:\Users\henok\data\data\UTKFace\92_0_0_20170111223719595.jpg.chip.jpg,92_0_0_20170111223719595.jpg.chip.jpg,92,0,0,60-100
23487,C:\Users\henok\data\data\UTKFace\92_0_2_20170105174832245.jpg.chip.jpg,92_0_2_20170105174832245.jpg.chip.jpg,92,0,2,60-100
23488,C:\Users\henok\data\data\UTKFace\92_0_3_20170105180848734.jpg.chip.jpg,92_0_3_20170105180848734.jpg.chip.jpg,92,0,3,60-100
23489,C:\Users\henok\data\data\UTKFace\92_1_0_20170110133307879.jpg.chip.jpg,92_1_0_20170110133307879.jpg.chip.jpg,92,1,0,60-100
23490,C:\Users\henok\data\data\UTKFace\92_1_0_20170110175809576.jpg.chip.jpg,92_1_0_20170110175809576.jpg.chip.jpg,92,1,0,60-100
23491,C:\Users\henok\data\data\UTKFace\92_1_0_20170110182333823.jpg.chip.jpg,92_1_0_20170110182333823.jpg.chip.jpg,92,1,0,60-100
23492,C:\Users\henok\data\data\UTKFace\92_1_0_20170110182402526.jpg.chip.jpg,92_1_0_20170110182402526.jpg.chip.jpg,92,1,0,60-100
23493,C:\Users\henok\data\data\UTKFace\92_1_0_20170110182830022.jpg.chip.jpg,92_1_0_20170110182830022.jpg.chip.jpg,92,1,0,60-100
23494,C:\Users\henok\data\data\UTKFace\92_1_0_20170110183055235.jpg.chip.jpg,92_1_0_20170110183055235.jpg.chip.jpg,92,1,0,60-100
23495,C:\Users\henok\data\data\UTKFace\92_1_0_20170110183357210.jpg.chip.jpg,92_1_0_20170110183357210.jpg.chip.jpg,92,1,0,60-100
23496,C:\Users\henok\data\data\UTKFace\92_1_0_20170110183501116.jpg.chip.jpg,92_1_0_20170110183501116.jpg.chip.jpg,92,1,0,60-100
23497,C:\Users\henok\data\data\UTKFace\92_1_2_20170110175823500.jpg.chip.jpg,92_1_2_20170110175823500.jpg.chip.jpg,92,1,2,60-100
23498,C:\Users\henok\data\data\UTKFace\92_1_2_20170110182855209.jpg.chip.jpg,92_1_2_20170110182855209.jpg.chip.jpg,92,1,2,60-100
23499,C:\Users\henok\data\data\UTKFace\93_1_0_20170110141221528.jpg.chip.jpg,93_1_0_20170110141221528.jpg.chip.jpg,93,1,0,60-100
23500,C:\Users\henok\data\data\UTKFace\93_1_0_20170110182437844.jpg.chip.jpg,93_1_0_20170110182437844.jpg.chip.jpg,93,1,0,60-100
23501,C:\Users\henok\data\data\UTKFace\93_1_0_20170120225257592.jpg.chip.jpg,93_1_0_20170120225257592.jpg.chip.jpg,93,1,0,60-100
23502,C:\Users\henok\data\data\UTKFace\93_1_0_20170120225304313.jpg.chip.jpg,93_1_0_20170120225304313.jpg.chip.jpg,93,1,0,60-100
23503,C:\Users\henok\data\data\UTKFace\93_1_2_20170110173119858.jpg.chip.jpg,93_1_2_20170110173119858.jpg.chip.jpg,93,1,2,60-100
23504,C:\Users\henok\data\data\UTKFace\95_1_0_20170110175711811.jpg.chip.jpg,95_1_0_20170110175711811.jpg.chip.jpg,95,1,0,60-100
23505,C:\Users\henok\data\data\UTKFace\95_1_0_20170110182409918.jpg.chip.jpg,95_1_0_20170110182409918.jpg.chip.jpg,95,1,0,60-100
23506,C:\Users\henok\data\data\UTKFace\95_1_0_20170117174948948.jpg.chip.jpg,95_1_0_20170117174948948.jpg.chip.jpg,95,1,0,60-100
23507,C:\Users\henok\data\data\UTKFace\95_1_0_20170120140026048.jpg.chip.jpg,95_1_0_20170120140026048.jpg.chip.jpg,95,1,0,60-100
23508,C:\Users\henok\data\data\UTKFace\95_1_0_20170120230149594.jpg.chip.jpg,95_1_0_20170120230149594.jpg.chip.jpg,95,1,0,60-100
23509,C:\Users\henok\data\data\UTKFace\95_1_0_20170120230322267.jpg.chip.jpg,95_1_0_20170120230322267.jpg.chip.jpg,95,1,0,60-100
23510,C:\Users\henok\data\data\UTKFace\95_1_2_20170110182531150.jpg.chip.jpg,95_1_2_20170110182531150.jpg.chip.jpg,95,1,2,60-100
23511,C:\Users\henok\data\data\UTKFace\95_1_2_20170112224548347.jpg.chip.jpg,95_1_2_20170112224548347.jpg.chip.jpg,95,1,2,60-100
23512,C:\Users\henok\data\data\UTKFace\95_1_2_20170120225327083.jpg.chip.jpg,95_1_2_20170120225327083.jpg.chip.jpg,95,1,2,60-100
23513,C:\Users\henok\data\data\UTKFace\96_1_0_20170110161321170.jpg.chip.jpg,96_1_0_20170110161321170.jpg.chip.jpg,96,1,0,60-100
23514,C:\Users\henok\data\data\UTKFace\96_1_0_20170110172637082.jpg.chip.jpg,96_1_0_20170110172637082.jpg.chip.jpg,96,1,0,60-100
23515,C:\Users\henok\data\data\UTKFace\96_1_0_20170110173805290.jpg.chip.jpg,96_1_0_20170110173805290.jpg.chip.jpg,96,1,0,60-100
23516,C:\Users\henok\data\data\UTKFace\96_1_0_20170110182019881.jpg.chip.jpg,96_1_0_20170110182019881.jpg.chip.jpg,96,1,0,60-100
23517,C:\Users\henok\data\data\UTKFace\96_1_0_20170110182026396.jpg.chip.jpg,96_1_0_20170110182026396.jpg.chip.jpg,96,1,0,60-100
23518,C:\Users\henok\data\data\UTKFace\96_1_0_20170110182433943.jpg.chip.jpg,96_1_0_20170110182433943.jpg.chip.jpg,96,1,0,60-100
23519,C:\Users\henok\data\data\UTKFace\96_1_0_20170110182515404.jpg.chip.jpg,96_1_0_20170110182515404.jpg.chip.jpg,96,1,0,60-100
23520,C:\Users\henok\data\data\UTKFace\96_1_0_20170110183855839.jpg.chip.jpg,96_1_0_20170110183855839.jpg.chip.jpg,96,1,0,60-100
23521,C:\Users\henok\data\data\UTKFace\96_1_1_20170110183853718.jpg.chip.jpg,96_1_1_20170110183853718.jpg.chip.jpg,96,1,1,60-100
23522,C:\Users\henok\data\data\UTKFace\96_1_1_20170117183936388.jpg.chip.jpg,96_1_1_20170117183936388.jpg.chip.jpg,96,1,1,60-100
23523,C:\Users\henok\data\data\UTKFace\96_1_2_20170105174624519.jpg.chip.jpg,96_1_2_20170105174624519.jpg.chip.jpg,96,1,2,60-100
23524,C:\Users\henok\data\data\UTKFace\96_1_2_20170110175716420.jpg.chip.jpg,96_1_2_20170110175716420.jpg.chip.jpg,96,1,2,60-100
23525,C:\Users\henok\data\data\UTKFace\96_1_2_20170110182504813.jpg.chip.jpg,96_1_2_20170110182504813.jpg.chip.jpg,96,1,2,60-100
23526,C:\Users\henok\data\data\UTKFace\96_1_2_20170110182526540.jpg.chip.jpg,96_1_2_20170110182526540.jpg.chip.jpg,96,1,2,60-100
23527,C:\Users\henok\data\data\UTKFace\96_1_2_20170110183043609.jpg.chip.jpg,96_1_2_20170110183043609.jpg.chip.jpg,96,1,2,60-100
23528,C:\Users\henok\data\data\UTKFace\96_1_2_20170110183528193.jpg.chip.jpg,96_1_2_20170110183528193.jpg.chip.jpg,96,1,2,60-100
23529,C:\Users\henok\data\data\UTKFace\96_1_3_20170110180250210.jpg.chip.jpg,96_1_3_20170110180250210.jpg.chip.jpg,96,1,3,60-100
23530,C:\Users\henok\data\data\UTKFace\99_0_0_20170117195137161.jpg.chip.jpg,99_0_0_20170117195137161.jpg.chip.jpg,99,0,0,60-100
23531,C:\Users\henok\data\data\UTKFace\99_1_0_20170110182052119.jpg.chip.jpg,99_1_0_20170110182052119.jpg.chip.jpg,99,1,0,60-100
23532,C:\Users\henok\data\data\UTKFace\99_1_0_20170113013141679.jpg.chip.jpg,99_1_0_20170113013141679.jpg.chip.jpg,99,1,0,60-100
23533,C:\Users\henok\data\data\UTKFace\99_1_0_20170120133837030.jpg.chip.jpg,99_1_0_20170120133837030.jpg.chip.jpg,99,1,0,60-100
23534,C:\Users\henok\data\data\UTKFace\99_1_0_20170120134718759.jpg.chip.jpg,99_1_0_20170120134718759.jpg.chip.jpg,99,1,0,60-100
23535,C:\Users\henok\data\data\UTKFace\99_1_0_20170120221920654.jpg.chip.jpg,99_1_0_20170120221920654.jpg.chip.jpg,99,1,0,60-100
23536,C:\Users\henok\data\data\UTKFace\99_1_1_20170120134639935.jpg.chip.jpg,99_1_1_20170120134639935.jpg.chip.jpg,99,1,1,60-100
23537,C:\Users\henok\data\data\UTKFace\99_1_2_20170110182418864.jpg.chip.jpg,99_1_2_20170110182418864.jpg.chip.jpg,99,1,2,60-100
23538,C:\Users\henok\data\data\UTKFace\99_1_2_20170117195405372.jpg.chip.jpg,99_1_2_20170117195405372.jpg.chip.jpg,99,1,2,60-100
23539,C:\Users\henok\data\data\UTKFace\9_0_0_20170102235106821.jpg.chip.jpg,9_0_0_20170102235106821.jpg.chip.jpg,9,0,0,08-Dec
23540,C:\Users\henok\data\data\UTKFace\9_0_0_20170102235122268.jpg.chip.jpg,9_0_0_20170102235122268.jpg.chip.jpg,9,0,0,08-Dec
23541,C:\Users\henok\data\data\UTKFace\9_0_0_20170110215447268.jpg.chip.jpg,9_0_0_20170110215447268.jpg.chip.jpg,9,0,0,08-Dec
23542,C:\Users\henok\data\data\UTKFace\9_0_0_20170110215453036.jpg.chip.jpg,9_0_0_20170110215453036.jpg.chip.jpg,9,0,0,08-Dec
23543,C:\Users\henok\data\data\UTKFace\9_0_0_20170110215514548.jpg.chip.jpg,9_0_0_20170110215514548.jpg.chip.jpg,9,0,0,08-Dec
23544,C:\Users\henok\data\data\UTKFace\9_0_0_20170110215516060.jpg.chip.jpg,9_0_0_20170110215516060.jpg.chip.jpg,9,0,0,08-Dec
23545,C:\Users\henok\data\data\UTKFace\9_0_0_20170110215520268.jpg.chip.jpg,9_0_0_20170110215520268.jpg.chip.jpg,9,0,0,08-Dec
23546,C:\Users\henok\data\data\UTKFace\9_0_0_20170110215523228.jpg.chip.jpg,9_0_0_20170110215523228.jpg.chip.jpg,9,0,0,08-Dec
23547,C:\Users\henok\data\data\UTKFace\9_0_0_20170110215653284.jpg.chip.jpg,9_0_0_20170110215653284.jpg.chip.jpg,9,0,0,08-Dec
23548,C:\Users\henok\data\data\UTKFace\9_0_0_20170110215848132.jpg.chip.jpg,9_0_0_20170110215848132.jpg.chip.jpg,9,0,0,08-Dec
23549,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220005370.jpg.chip.jpg,9_0_0_20170110220005370.jpg.chip.jpg,9,0,0,08-Dec
23550,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220016235.jpg.chip.jpg,9_0_0_20170110220016235.jpg.chip.jpg,9,0,0,08-Dec
23551,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220040107.jpg.chip.jpg,9_0_0_20170110220040107.jpg.chip.jpg,9,0,0,08-Dec
23552,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220058915.jpg.chip.jpg,9_0_0_20170110220058915.jpg.chip.jpg,9,0,0,08-Dec
23553,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220110042.jpg.chip.jpg,9_0_0_20170110220110042.jpg.chip.jpg,9,0,0,08-Dec
23554,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220130810.jpg.chip.jpg,9_0_0_20170110220130810.jpg.chip.jpg,9,0,0,08-Dec
23555,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220132059.jpg.chip.jpg,9_0_0_20170110220132059.jpg.chip.jpg,9,0,0,08-Dec
23556,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220133114.jpg.chip.jpg,9_0_0_20170110220133114.jpg.chip.jpg,9,0,0,08-Dec
23557,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220134026.jpg.chip.jpg,9_0_0_20170110220134026.jpg.chip.jpg,9,0,0,08-Dec
23558,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220148443.jpg.chip.jpg,9_0_0_20170110220148443.jpg.chip.jpg,9,0,0,08-Dec
23559,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220149298.jpg.chip.jpg,9_0_0_20170110220149298.jpg.chip.jpg,9,0,0,08-Dec
23560,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220150362.jpg.chip.jpg,9_0_0_20170110220150362.jpg.chip.jpg,9,0,0,08-Dec
23561,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220151722.jpg.chip.jpg,9_0_0_20170110220151722.jpg.chip.jpg,9,0,0,08-Dec
23562,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220153114.jpg.chip.jpg,9_0_0_20170110220153114.jpg.chip.jpg,9,0,0,08-Dec
23563,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220159083.jpg.chip.jpg,9_0_0_20170110220159083.jpg.chip.jpg,9,0,0,08-Dec
23564,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220232058.jpg.chip.jpg,9_0_0_20170110220232058.jpg.chip.jpg,9,0,0,08-Dec
23565,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220236260.jpg.chip.jpg,9_0_0_20170110220236260.jpg.chip.jpg,9,0,0,08-Dec
23566,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220237634.jpg.chip.jpg,9_0_0_20170110220237634.jpg.chip.jpg,9,0,0,08-Dec
23567,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220238481.jpg.chip.jpg,9_0_0_20170110220238481.jpg.chip.jpg,9,0,0,08-Dec
23568,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220239466.jpg.chip.jpg,9_0_0_20170110220239466.jpg.chip.jpg,9,0,0,08-Dec
23569,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220240322.jpg.chip.jpg,9_0_0_20170110220240322.jpg.chip.jpg,9,0,0,08-Dec
23570,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220241330.jpg.chip.jpg,9_0_0_20170110220241330.jpg.chip.jpg,9,0,0,08-Dec
23571,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220311291.jpg.chip.jpg,9_0_0_20170110220311291.jpg.chip.jpg,9,0,0,08-Dec
23572,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220312322.jpg.chip.jpg,9_0_0_20170110220312322.jpg.chip.jpg,9,0,0,08-Dec
23573,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220339426.jpg.chip.jpg,9_0_0_20170110220339426.jpg.chip.jpg,9,0,0,08-Dec
23574,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220351738.jpg.chip.jpg,9_0_0_20170110220351738.jpg.chip.jpg,9,0,0,08-Dec
23575,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220406314.jpg.chip.jpg,9_0_0_20170110220406314.jpg.chip.jpg,9,0,0,08-Dec
23576,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220411186.jpg.chip.jpg,9_0_0_20170110220411186.jpg.chip.jpg,9,0,0,08-Dec
23577,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220413289.jpg.chip.jpg,9_0_0_20170110220413289.jpg.chip.jpg,9,0,0,08-Dec
23578,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220427042.jpg.chip.jpg,9_0_0_20170110220427042.jpg.chip.jpg,9,0,0,08-Dec
23579,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220441522.jpg.chip.jpg,9_0_0_20170110220441522.jpg.chip.jpg,9,0,0,08-Dec
23580,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220442681.jpg.chip.jpg,9_0_0_20170110220442681.jpg.chip.jpg,9,0,0,08-Dec
23581,C:\Users\henok\data\data\UTKFace\9_0_0_20170110220449969.jpg.chip.jpg,9_0_0_20170110220449969.jpg.chip.jpg,9,0,0,08-Dec
